,행정동_코드,행정동명,상권_구분_코드,상권_코드,분기당_매출_금액,분기당_매출_건수,건당_매출액_평균,"환산임대료(원, 21년도)","증감율(%, 19-21년도)",임대료/매출,매출/임대료,개업률_평균,폐업률_평균,점포수,면적,단위면적당 상권 수(k㎡),프랜차이즈_점포_수,개인사업자_수,프랜차이즈 비율,2021년_2030여성_비율평균,2021년_외국인_평균,문화시설수,지하철_역_수,버스_정거장_수,유사_업종_점포_수,개인사업자_점포수,개인사업자_비율
1111,11680610,대치2동,D,2120222,-2147483648,313013,15449,148490,-4.223,9.6116,0.104,2.3981,3.4815,1206,2.0,603.0,105,296,0.261845387,0.0355,446.242,11,1,29,95,46,0.4842
1112,11680610,대치2동,D,2120223,385829334,16392,23538,148490,-4.223,6.3085,0.1585,0.7883,1.1022,1206,2.0,603.0,105,296,0.261845387,0.0355,446.242,11,1,29,11,8,0.7273
1113,11680630,대치4동,A,2110989,286727651,18627,15393,146821,3.185,9.5382,0.1048,3.6954,3.7248,2192,0.73,3002.7397260273974,153,432,0.261538462,0.0396,263.7606,1,1,18,9,9,1.0
1114,11680630,대치4동,A,2110992,392617639,48398,8112,146821,3.185,18.0992,0.0553,3.8229,4.5313,2192,0.73,3002.7397260273974,153,432,0.261538462,0.0396,263.7606,1,1,18,12,9,0.75
1115,11680630,대치4동,D,2120211,629737563,56498,11146,146821,3.185,13.1725,0.0759,3.8856,3.4357,2192,0.73,3002.7397260273974,153,432,0.261538462,0.0396,263.7606,1,1,18,23,17,0.7391
1116,11680630,대치4동,D,2120212,1232966829,105578,11678,146821,3.185,12.5724,0.0795,3.0463,3.4629,2192,0.73,3002.7397260273974,153,432,0.261538462,0.0396,263.7606,1,1,18,44,24,0.5455
1117,11680630,대치4동,D,2120217,529737326,54223,9770,146821,3.185,15.0277,0.0665,2.5092,3.5463,2192,0.73,3002.7397260273974,153,432,0.261538462,0.0396,263.7606,1,1,18,20,17,0.85
1118,11680630,대치4동,D,2120219,1277263681,156068,8184,146821,3.185,17.94,0.0557,3.7222,3.7963,2192,0.73,3002.7397260273974,153,432,0.261538462,0.0396,263.7606,1,1,18,36,20,0.5556
1119,11680640,역삼1동,A,2110954,824706584,53512,15412,149684,1.216,9.7122,0.103,5.3333,2.6333,5445,2.35,2317.0212765957444,426,1803,0.191117093,0.0672,1113.7414,12,1,47,14,13,0.9286
1120,11680640,역삼1동,A,2110958,140234884,16383,8560,149684,1.216,17.4864,0.0572,9.7544,5.9869,5445,2.35,2317.0212765957444,426,1803,0.191117093,0.0672,1113.7414,12,1,47,8,8,1.0
1121,11680640,역삼1동,A,2110963,70983377,8137,8723,149684,1.216,17.1597,0.0583,5.0834,5.5555,5445,2.35,2317.0212765957444,426,1803,0.191117093,0.0672,1113.7414,12,1,47,1,1,1.0
1122,11680640,역삼1동,A,2110965,149931174,11686,12830,149684,1.216,11.6667,0.0857,6.7517,4.8248,5445,2.35,2317.0212765957444,426,1803,0.191117093,0.0672,1113.7414,12,1,47,12,12,1.0
1123,11680640,역삼1동,A,2110967,354456736,30305,11696,149684,1.216,12.7979,0.0781,3.6999,2.8831,5445,2.35,2317.0212765957444,426,1803,0.191117093,0.0672,1113.7414,12,1,47,10,10,1.0
1124,11680640,역삼1동,A,2110971,634669555,51024,12439,149684,1.216,12.0334,0.0831,3.8259,4.7279,5445,2.35,2317.0212765957444,426,1803,0.191117093,0.0672,1113.7414,12,1,47,12,10,0.8333
1125,11680640,역삼1동,D,2120192,-2147483648,305766,11645,149684,1.216,12.8539,0.0778,3.2315,3.8982,5445,2.35,2317.0212765957444,426,1803,0.191117093,0.0672,1113.7414,12,1,47,101,77,0.7624
1126,11680640,역삼1동,D,2120197,-2147483648,664313,12613,149684,1.216,11.8674,0.0843,4.4167,4.1111,5445,2.35,2317.0212765957444,426,1803,0.191117093,0.0672,1113.7414,12,1,47,186,124,0.6667
1127,11680640,역삼1동,D,2120198,1538609440,120400,12779,149684,1.216,11.7133,0.0854,4.3333,4.2778,5445,2.35,2317.0212765957444,426,1803,0.191117093,0.0672,1113.7414,12,1,47,61,48,0.7869
1128,11680640,역삼1동,D,2120199,1223218586,111231,10997,149684,1.216,13.6113,0.0735,6.0556,4.161,5445,2.35,2317.0212765957444,426,1803,0.191117093,0.0672,1113.7414,12,1,47,23,18,0.7826
1129,11680640,역삼1동,D,2120201,828598107,80715,10266,149684,1.216,14.5806,0.0686,3.3889,4.5185,5445,2.35,2317.0212765957444,426,1803,0.191117093,0.0672,1113.7414,12,1,47,24,15,0.625
1130,11680640,역삼1동,D,2120204,1298372418,110624,11737,149684,1.216,12.7532,0.0784,3.4444,3.6482,5445,2.35,2317.0212765957444,426,1803,0.191117093,0.0672,1113.7414,12,1,47,43,28,0.6512
1131,11680650,역삼2동,A,2110969,192403682,9023,21325,153698,2.459,7.2074,0.1387,1.8611,0.0,1260,1.15,1095.6521739130435,22,145,0.131736527,0.0449,440.3441,2,0,10,3,3,1.0
1132,11680650,역삼2동,A,2110972,117808567,13555,8691,153698,2.459,17.6847,0.0565,1.7126,0.6667,1260,1.15,1095.6521739130435,22,145,0.131736527,0.0449,440.3441,2,0,10,4,4,1.0
1133,11680650,역삼2동,D,2120206,711714252,71510,9953,153698,2.459,15.4424,0.0648,4.0648,3.2315,1260,1.15,1095.6521739130435,22,145,0.131736527,0.0449,440.3441,2,0,10,39,34,0.8718
1134,11680655,도곡1동,A,2110960,173212137,17281,10024,135359,0.638,13.5035,0.0741,1.6667,1.6667,737,1.02,722.5490196078431,6,15,0.285714286,0.0384,225.0786,0,1,2,2,2,1.0
1135,11680655,도곡1동,A,2110975,366246159,56762,6452,135359,0.638,20.9794,0.0477,4.5306,2.0278,737,1.02,722.5490196078431,6,15,0.285714286,0.0384,225.0786,0,1,2,6,5,0.8333
1136,11680656,도곡2동,A,2110978,125245699,7786,16087,152948,9.669,9.5076,0.1052,3.6058,4.6474,964,1.02,945.0980392156864,37,171,0.177884615,0.0327,223.9504,2,0,11,3,3,1.0
1137,11680656,도곡2동,D,2120205,1879615056,102879,18270,152948,9.669,8.3715,0.1195,4.1574,3.9908,964,1.02,945.0980392156864,37,171,0.177884615,0.0327,223.9504,2,0,11,33,23,0.697
1138,11680670,개포2동,A,2110994,269254988,18227,14772,150472,6.499,10.1863,0.0982,1.6146,1.7917,452,2.51,180.07968127490042,9,36,0.2,0.0277,145.7066,2,0,4,11,8,0.7273
1139,11680690,개포4동,A,2110980,138440723,10939,12655,87756,15.591,6.9345,0.1442,2.4389,1.6417,619,1.49,415.4362416107383,22,102,0.177419355,0.0363,119.0639,1,0,5,4,4,1.0
1140,11680690,개포4동,A,2110981,517157995,34986,14782,87756,15.591,5.9367,0.1684,3.2548,3.2263,619,1.49,415.4362416107383,22,102,0.177419355,0.0363,119.0639,1,0,5,8,6,0.75
1141,11680690,개포4동,A,2110983,560996859,49212,11400,87756,15.591,7.6979,0.1299,1.1548,1.1071,619,1.49,415.4362416107383,22,102,0.177419355,0.0363,119.0639,1,0,5,3,3,1.0
1142,11680690,개포4동,A,2110984,299898713,31021,9668,87756,15.591,9.077,0.1102,2.7768,2.4791,619,1.49,415.4362416107383,22,102,0.177419355,0.0363,119.0639,1,0,5,12,11,0.9167
1143,11680700,세곡동,A,2110998,342631072,24226,14143,151149,13.422,10.6872,0.0936,6.9967,4.3178,684,6.36,107.54716981132074,47,82,0.364341085,0.0315,154.7044,0,0,18,15,6,0.4
1144,11680700,세곡동,A,2110999,380185184,37579,10117,151149,13.422,14.9401,0.0669,5.0593,4.3278,684,6.36,107.54716981132074,47,82,0.364341085,0.0315,154.7044,0,0,18,7,2,0.2857
1145,11680700,세곡동,A,2111000,118997217,5261,22617,151149,13.422,6.683,0.1496,3.4643,5.9048,684,6.36,107.54716981132074,47,82,0.364341085,0.0315,154.7044,0,0,18,2,2,1.0
1146,11680700,세곡동,A,2111001,539042875,16338,32994,151149,13.422,4.5811,0.2183,7.5502,1.2745,684,6.36,107.54716981132074,47,82,0.364341085,0.0315,154.7044,0,0,18,8,6,0.75
1147,11680700,세곡동,A,2111002,67513044,7298,9250,151149,13.422,16.3404,0.0612,2.2353,4.0,684,6.36,107.54716981132074,47,82,0.364341085,0.0315,154.7044,0,0,18,1,1,1.0
1148,11680730,일원1동,A,2110997,1129766244,86797,13016,101646,0.396,7.8093,0.1281,3.0834,2.7685,406,0.92,441.3043478260869,44,128,0.255813953,0.0357,80.5842,0,0,12,26,20,0.7692
1149,11680750,수서동,D,2120224,1612658878,202705,7956,133451,11.531,16.7736,0.0596,2.7593,2.8519,693,1.43,484.61538461538464,60,102,0.37037037,0.035,102.9035,0,2,6,45,18,0.4
1150,11710531,거여1동,A,2111042,393126103,32954,11930,88948,12.436,7.4558,0.1341,3.0134,2.7541,356,0.51,698.0392156862745,10,57,0.149253731,0.034,30.5216,1,0,2,11,10,0.9091
1151,11710532,거여2동,D,2120241,614738791,43068,14274,137444,26.227,9.629,0.1039,3.2222,3.7222,331,0.53,624.5283018867924,30,76,0.283018868,0.0334,40.7262,1,1,5,21,12,0.5714
1152,11710540,마천1동,A,2111046,356613806,25822,13810,104834,15.575,7.5912,0.1317,4.3173,3.2651,331,0.58,570.6896551724138,19,128,0.129251701,0.0281,45.6184,0,0,8,11,9,0.8182
1153,11710540,마천1동,A,2111047,71596359,6710,10671,104834,15.575,9.8242,0.1018,4.3333,1.7292,331,0.58,570.6896551724138,19,128,0.129251701,0.0281,45.6184,0,0,8,3,2,0.6667
1154,11710550,마천2동,A,2111043,124603342,14762,8441,121151,17.115,14.3527,0.0697,1.8519,0.6875,534,0.89,600.0,16,56,0.222222222,0.0296,48.269,0,0,3,1,1,1.0
1155,11710550,마천2동,A,2111044,306598902,26072,11760,121151,17.115,10.302,0.0971,4.6439,2.9868,534,0.89,600.0,16,56,0.222222222,0.0296,48.269,0,0,3,8,3,0.375
1156,11710561,방이1동,A,2111020,187960324,13174,14267,125708,16.002,8.8111,0.1135,6.6297,6.2567,590,0.5,1180.0,62,252,0.197452229,0.0354,91.6457,0,1,8,15,11,0.7333
1157,11710561,방이1동,A,2111021,1195376860,67192,17791,125708,16.002,7.0658,0.1415,3.9074,3.6111,590,0.5,1180.0,62,252,0.197452229,0.0354,91.6457,0,1,8,36,31,0.8611
1158,11710561,방이1동,D,2120238,483625775,47414,10200,125708,16.002,12.3243,0.0811,4.1019,5.0463,590,0.5,1180.0,62,252,0.197452229,0.0354,91.6457,0,1,8,16,4,0.25
1159,11710562,방이2동,A,2111014,835607348,18472,45235,152027,23.244,3.3608,0.2975,2.8056,3.6389,1134,0.8,1417.5,122,517,0.190923318,0.0541,227.9918,3,0,12,5,4,0.8
1160,11710562,방이2동,A,2111017,75289876,8594,8761,152027,23.244,17.3527,0.0576,3.0194,4.3881,1134,0.8,1417.5,122,517,0.190923318,0.0541,227.9918,3,0,12,2,2,1.0
1161,11710562,방이2동,A,2111019,450567382,26246,17167,152027,23.244,8.8558,0.1129,4.6732,6.0844,1134,0.8,1417.5,122,517,0.190923318,0.0541,227.9918,3,0,12,21,19,0.9048
1162,11710562,방이2동,D,2120229,-2147483648,167670,23240,152027,23.244,6.5416,0.1529,4.1852,3.5556,1134,0.8,1417.5,122,517,0.190923318,0.0541,227.9918,3,0,12,18,12,0.6667
1163,11710562,방이2동,D,2120232,510397255,44767,11401,152027,23.244,13.3345,0.075,4.4537,4.1481,1134,0.8,1417.5,122,517,0.190923318,0.0541,227.9918,3,0,12,24,18,0.75
1164,11710562,방이2동,D,2120233,935527125,99751,9379,152027,23.244,16.2093,0.0617,4.2831,3.2812,1134,0.8,1417.5,122,517,0.190923318,0.0541,227.9918,3,0,12,19,13,0.6842
1165,11710570,오금동,A,2111030,138761266,10993,12622,124745,29.877,9.8831,0.1012,4.2037,3.7222,855,1.65,518.1818181818182,50,211,0.191570881,0.0328,139.3282,1,0,13,13,12,0.9231
1166,11710570,오금동,A,2111032,472636666,21929,21553,124745,29.877,5.7878,0.1728,2.6019,2.8518,855,1.65,518.1818181818182,50,211,0.191570881,0.0328,139.3282,1,0,13,8,3,0.375
1167,11710570,오금동,A,2111034,409183151,24887,16442,124745,29.877,7.587,0.1318,2.9617,4.6828,855,1.65,518.1818181818182,50,211,0.191570881,0.0328,139.3282,1,0,13,14,14,1.0
1168,11710570,오금동,A,2111035,157644910,19630,8031,124745,29.877,15.5329,0.0644,2.5833,3.2143,855,1.65,518.1818181818182,50,211,0.191570881,0.0328,139.3282,1,0,13,4,4,1.0
1169,11710570,오금동,A,2111037,90496594,8505,10641,124745,29.877,11.7231,0.0853,0.0,0.0,855,1.65,518.1818181818182,50,211,0.191570881,0.0328,139.3282,1,0,13,2,1,0.5
1170,11710570,오금동,A,2111038,436338558,40209,10852,124745,29.877,11.4951,0.087,4.3187,2.8765,855,1.65,518.1818181818182,50,211,0.191570881,0.0328,139.3282,1,0,13,8,8,1.0
1171,11710570,오금동,A,2111039,353386889,10027,35244,124745,29.877,3.5395,0.2825,3.9112,2.6923,855,1.65,518.1818181818182,50,211,0.191570881,0.0328,139.3282,1,0,13,8,7,0.875
1172,11710570,오금동,A,2111040,28252277,952,29672,124745,29.877,4.2041,0.2379,4.1782,2.5509,855,1.65,518.1818181818182,50,211,0.191570881,0.0328,139.3282,1,0,13,3,3,1.0
1173,11710580,송파1동,A,2111013,1063164465,43788,24280,145958,24.453,6.0114,0.1663,5.3055,4.037,1083,0.79,1370.886075949367,85,468,0.153707052,0.0511,151.5757,0,2,16,67,62,0.9254
1174,11710580,송파1동,A,2111015,403995009,31879,12673,145958,24.453,11.5172,0.0868,5.8889,4.287,1083,0.79,1370.886075949367,85,468,0.153707052,0.0511,151.5757,0,2,16,28,27,0.9643
1175,11710580,송파1동,D,2120228,1329480700,95389,13937,145958,24.453,10.4727,0.0955,4.9537,4.1852,1083,0.79,1370.886075949367,85,468,0.153707052,0.0511,151.5757,0,2,16,60,40,0.6667
1176,11710590,송파2동,A,2111016,96689075,12537,7712,114728,20.707,14.8766,0.0672,4.8472,4.625,414,0.53,781.132075471698,6,21,0.222222222,0.0373,100.7421,0,0,0,7,7,1.0
1177,11710600,석촌동,A,2111008,219883104,25292,8694,157560,27.535,18.1228,0.0552,8.0429,5.4997,1301,0.95,1369.4736842105265,62,285,0.178674352,0.0495,214.1173,0,1,11,4,3,0.75
1178,11710600,석촌동,A,2111009,87843661,7306,12023,157560,27.535,13.1049,0.0763,5.3929,2.8214,1301,0.95,1369.4736842105265,62,285,0.178674352,0.0495,214.1173,0,1,11,2,2,1.0
1179,11710600,석촌동,A,2111010,801729703,43564,18404,157560,27.535,8.5612,0.1168,3.9722,5.0093,1301,0.95,1369.4736842105265,62,285,0.178674352,0.0495,214.1173,0,1,11,19,16,0.8421
1180,11710600,석촌동,A,2111012,234722804,20224,11606,157560,27.535,13.5757,0.0737,8.5842,5.5407,1301,0.95,1369.4736842105265,62,285,0.178674352,0.0495,214.1173,0,1,11,14,14,1.0
1181,11710600,석촌동,D,2120230,446173256,39549,11282,157560,27.535,13.9656,0.0716,5.4352,4.2685,1301,0.95,1369.4736842105265,62,285,0.178674352,0.0495,214.1173,0,1,11,26,13,0.5
1182,11710610,삼전동,A,2111005,240322747,21221,11325,147369,11.482,13.0127,0.0768,5.4396,6.4406,954,0.95,1004.2105263157896,72,279,0.205128205,0.0485,108.9172,0,1,15,16,11,0.6875
1183,11710610,삼전동,A,2111006,597571442,51352,11637,147369,11.482,12.6638,0.079,3.4259,2.9537,954,0.95,1004.2105263157896,72,279,0.205128205,0.0485,108.9172,0,1,15,24,19,0.7917
1184,11710610,삼전동,A,2111007,476525746,42483,11217,147369,11.482,13.138,0.0761,5.1278,0.9935,954,0.95,1004.2105263157896,72,279,0.205128205,0.0485,108.9172,0,1,15,12,12,1.0
1185,11710610,삼전동,D,2120226,883653596,67199,13150,147369,11.482,11.2068,0.0892,3.1852,3.8518,954,0.95,1004.2105263157896,72,279,0.205128205,0.0485,108.9172,0,1,15,36,21,0.5833
1186,11710620,가락본동,A,2111022,81829192,11913,6869,135082,15.619,19.6655,0.0509,8.2583,6.875,1155,1.13,1022.12389380531,165,547,0.231741573,0.0403,156.1113,0,3,20,4,4,1.0
1187,11710620,가락본동,A,2111024,107013270,7278,14704,135082,15.619,9.1868,0.1089,5.3544,2.862,1155,1.13,1022.12389380531,165,547,0.231741573,0.0403,156.1113,0,3,20,6,6,1.0
1188,11710620,가락본동,D,2120234,1422362624,109805,12954,135082,15.619,10.4278,0.0959,3.9444,4.4445,1155,1.13,1022.12389380531,165,547,0.231741573,0.0403,156.1113,0,3,20,51,29,0.5686
1189,11710620,가락본동,D,2120237,1734220832,117281,14787,135082,15.619,9.1352,0.1095,5.213,5.3426,1155,1.13,1022.12389380531,165,547,0.231741573,0.0403,156.1113,0,3,20,39,27,0.6923
1190,11710620,가락본동,D,2120239,771709676,59363,13000,135082,15.619,10.3909,0.0962,3.6574,3.5926,1155,1.13,1022.12389380531,165,547,0.231741573,0.0403,156.1113,0,3,20,32,25,0.7812
1191,11710631,가락1동,D,2120231,-2147483648,170653,15446,239195,38.44,15.4859,0.0646,0.8021,1.2396,501,1.34,373.8805970149253,10,124,0.074626866,0.0375,150.5012,0,2,7,6,2,0.3333
1192,11710632,가락2동,A,2111025,160109350,20968,7636,137456,24.707,18.001,0.0556,5.4306,3.7111,774,0.96,806.25,27,128,0.174193548,0.0348,109.566,0,0,4,3,3,1.0
1193,11710632,가락2동,A,2111029,137290778,11632,11803,137456,24.707,11.6459,0.0859,4.5278,0.9167,774,0.96,806.25,27,128,0.174193548,0.0348,109.566,0,0,4,3,3,1.0
1194,11710632,가락2동,A,2111036,37100384,3942,9412,137456,24.707,14.6043,0.0685,2.8988,2.9841,774,0.96,806.25,27,128,0.174193548,0.0348,109.566,0,0,4,8,8,1.0
1195,11710632,가락2동,D,2120240,847618039,61288,13830,137456,24.707,9.939,0.1006,2.4537,3.0185,774,0.96,806.25,27,128,0.174193548,0.0348,109.566,0,0,4,12,8,0.6667
1196,11710641,문정1동,A,2111023,680483472,56132,12123,144208,36.082,11.8954,0.0841,9.3899,6.5026,648,0.56,1157.142857142857,21,149,0.123529412,0.043,111.4642,0,0,9,11,10,0.9091
1197,11710641,문정1동,A,2111026,644624639,37900,17009,144208,36.082,8.4783,0.1179,2.9954,4.6053,648,0.56,1157.142857142857,21,149,0.123529412,0.043,111.4642,0,0,9,13,12,0.9231
1198,11710641,문정1동,A,2111027,298375262,22633,13183,144208,36.082,10.9389,0.0914,3.463,3.8611,648,0.56,1157.142857142857,21,149,0.123529412,0.043,111.4642,0,0,9,14,13,0.9286
1199,11710642,문정2동,D,2120235,-2147483648,283060,11799,154183,11.267,13.0675,0.0765,7.7592,5.3148,1998,2.2,908.181818181818,205,605,0.25308642,0.0528,202.7369,1,2,9,182,132,0.7253
1200,11710642,문정2동,D,2120236,959379528,105962,9054,154183,11.267,17.0293,0.0587,1.8426,4.2129,1998,2.2,908.181818181818,205,605,0.25308642,0.0528,202.7369,1,2,9,40,18,0.45
1201,11710646,장지동,A,2111028,376274554,23617,15932,127230,23.162,7.9858,0.1252,6.0449,4.3747,572,1.37,417.51824817518246,19,98,0.162393162,0.0387,118.4535,0,0,4,10,8,0.8
1202,11710646,장지동,A,2111031,276834770,29356,9430,127230,23.162,13.492,0.0741,6.1814,3.3789,572,1.37,417.51824817518246,19,98,0.162393162,0.0387,118.4535,0,0,4,18,16,0.8889
1203,11710646,장지동,A,2111033,204311673,18184,11236,127230,23.162,11.3234,0.0883,5.829,1.9689,572,1.37,417.51824817518246,19,98,0.162393162,0.0387,118.4535,0,0,4,4,4,1.0
1204,11710647,위례동,A,2111045,354405612,43369,8172,165425,6.221,20.2429,0.0494,10.2611,4.6222,471,2.55,184.7058823529412,0,6,0.0,0.0357,135.5948,0,1,27,1,1,1.0
1205,11710650,잠실본동,A,2111003,655514299,68096,9626,147235,6.859,15.2956,0.0654,4.1759,4.5741,1325,0.94,1409.5744680851064,185,613,0.231829574,0.0462,176.9632,2,2,14,18,12,0.6667
1206,11710650,잠실본동,A,2111004,1117570915,99194,11267,147235,6.859,13.0678,0.0765,4.2315,4.1667,1325,0.94,1409.5744680851064,185,613,0.231829574,0.0462,176.9632,2,2,14,26,17,0.6538
1207,11710650,잠실본동,D,2120225,-2147483648,308075,13160,147235,6.859,11.1881,0.0894,3.6111,3.9074,1325,0.94,1409.5744680851064,185,613,0.231829574,0.0462,176.9632,2,2,14,100,71,0.71
1208,11710690,잠실4동,A,2111011,88959823,5658,15722,264536,5.482,16.8258,0.0594,5.5333,1.75,132,1.56,84.61538461538461,2,16,0.111111111,0.0346,121.6469,0,1,0,9,7,0.7778
1209,11710710,잠실6동,D,2120227,-2147483648,303098,11880,157418,-2.586,13.2507,0.0755,2.6481,3.5185,1110,2.79,397.8494623655914,127,342,0.270788913,0.0507,259.5961,3,2,11,125,65,0.52
1210,11740515,강일동,A,2111090,255473901,26268,9726,132731,0.33,13.647,0.0733,5.6458,6.9561,336,2.26,148.67256637168143,13,23,0.361111111,0.0342,124.0631,0,0,4,7,5,0.7143
1211,11740520,상일동,A,2111089,670229138,32836,20412,169554,58.326,8.3066,0.1204,4.8333,3.6574,570,3.19,178.6833855799373,15,148,0.09202454,0.0351,109.4246,0,0,3,24,22,0.9167
1212,11740530,명일1동,A,2111080,312235194,28967,10779,109580,4.075,10.1661,0.0984,4.6944,7.1667,915,0.61,1500.0,59,201,0.226923077,0.0341,52.4886,0,1,15,23,21,0.913
1213,11740530,명일1동,D,2120248,1249618426,80041,15612,109580,4.075,7.019,0.1425,3.6389,4.5,915,0.61,1500.0,59,201,0.226923077,0.0341,52.4886,0,1,15,36,19,0.5278
1214,11740540,명일2동,A,2111086,217842061,11359,19178,100327,10.727,5.2314,0.1912,5.713,5.3796,550,0.97,567.0103092783505,72,134,0.349514563,0.0262,38.4121,0,1,7,16,16,1.0
1215,11740540,명일2동,D,2120249,1690813238,157984,10702,100327,10.727,9.3746,0.1067,2.9444,1.8889,550,0.97,567.0103092783505,72,134,0.349514563,0.0262,38.4121,0,1,7,42,20,0.4762
1216,11740550,고덕1동,A,2111085,347830697,28344,12272,123347,0.09,10.0511,0.0995,5.5,5.0648,365,1.73,210.9826589595376,16,58,0.216216216,0.0277,53.3528,0,0,4,15,10,0.6667
1217,11740560,고덕2동,A,2111087,176926124,11487,15402,227118,34.835,14.746,0.0678,5.5421,2.6468,424,2.01,210.9452736318408,13,75,0.147727273,0.0343,60.3652,0,0,7,6,5,0.8333
1218,11740560,고덕2동,A,2111088,265232406,17361,15278,227118,34.835,14.8657,0.0673,7.1354,5.3314,424,2.01,210.9452736318408,13,75,0.147727273,0.0343,60.3652,0,0,7,11,10,0.9091
1219,11740570,암사1동,A,2111061,393275988,32605,12062,105862,7.396,8.7765,0.1139,4.1203,3.0092,1024,1.02,1003.9215686274508,21,166,0.112299465,0.0354,71.1274,0,0,5,25,25,1.0
1220,11740570,암사1동,A,2111066,174441156,15846,11009,105862,7.396,9.616,0.104,4.5313,2.9896,1024,1.02,1003.9215686274508,21,166,0.112299465,0.0354,71.1274,0,0,5,13,11,0.8462
1221,11740570,암사1동,A,2111074,189032954,15766,11990,105862,7.396,8.8292,0.1133,2.15,4.75,1024,1.02,1003.9215686274508,21,166,0.112299465,0.0354,71.1274,0,0,5,3,3,1.0
1222,11740580,암사2동,A,2111054,128555753,3397,37848,93304,1.874,2.4652,0.4056,8.2769,7.6542,353,1.18,299.1525423728814,43,106,0.288590604,0.0404,39.8904,1,1,10,1,1,1.0
1223,11740580,암사2동,A,2111055,198783750,3365,59074,93304,1.874,1.5794,0.6331,0.5833,0.0,353,1.18,299.1525423728814,43,106,0.288590604,0.0404,39.8904,1,1,10,1,1,1.0
1224,11740580,암사2동,D,2120244,1151611041,75705,15212,93304,1.874,6.1336,0.163,5.3834,4.8218,353,1.18,299.1525423728814,43,106,0.288590604,0.0404,39.8904,1,1,10,21,11,0.5238
1225,11740600,천호1동,A,2111069,131128289,16039,8175,84611,10.267,10.35,0.0966,8.5073,4.729,592,0.71,833.8028169014085,61,169,0.265217391,0.0353,77.7184,1,1,8,8,7,0.875
1226,11740600,천호1동,A,2111070,202355481,21171,9558,84611,10.267,8.8524,0.113,6.156,6.2313,592,0.71,833.8028169014085,61,169,0.265217391,0.0353,77.7184,1,1,8,1,1,1.0
1227,11740600,천호1동,A,2111072,296842249,18954,15661,84611,10.267,5.4027,0.1851,6.9317,6.5977,592,0.71,833.8028169014085,61,169,0.265217391,0.0353,77.7184,1,1,8,7,6,0.8571
1228,11740600,천호1동,A,2111075,327515343,32979,9931,84611,10.267,8.5199,0.1174,2.2333,2.2,592,0.71,833.8028169014085,61,169,0.265217391,0.0353,77.7184,1,1,8,2,1,0.5
1229,11740600,천호1동,D,2120247,553893155,44872,12344,84611,10.267,6.8544,0.1459,3.4682,3.7979,592,0.71,833.8028169014085,61,169,0.265217391,0.0353,77.7184,1,1,8,24,10,0.4167
1230,11740610,천호2동,A,2111048,155369156,9686,16040,107925,4.899,6.7285,0.1486,5.2652,4.9533,1366,1.57,870.0636942675159,117,544,0.177004539,0.0404,161.2787,1,2,21,3,3,1.0
1231,11740610,천호2동,A,2111049,328215082,22246,14754,107925,4.899,7.315,0.1367,5.5908,4.0685,1366,1.57,870.0636942675159,117,544,0.177004539,0.0404,161.2787,1,2,21,8,6,0.75
